Name,SOS#,Assn Type,# of Units,Telephone,Address1,Address2,City,State,Zip Code,County,Firm_Normalized,Firm_Final,Firm_ByPhone,Firm_ByAddress,Address2_Normalized,Name_Changed_Flag
MEADOW CREEK VILLAGE TOWNHOUSE HOMEOWNER,5306-1983,REG,30,(702) 835-6904,C/O THE MANAGEMENT TRUST,9437 DOUBLE DIAMOND PKWY STE 17,RENO,NV,89521,Washoe,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
"MEADOW CREEK WEST LANDSCAPE MAINTENANCE ASSOCIATION, INC.",15447-2000,REG,126,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
MEADOW RIDGE COMMUNITY ASSOCIATION,0554002015-0,REG,76,(702) 767-9993,C/O EPIC ASSOCIATION MANAGEMENT,8712 SPANISH RIDGE AVE,LAS VEGAS,NV,89148,Clark,swiss time property management,swiss time property management,swiss time property management,swiss time property management,po box 4172,False
MEADOW RIDGE I LANDSCAPE MAINTENANCE ASSOCIATION,23986-1998,REG,240,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT,"259 N. PECOS ROAD, SUITE 100",HENDERSON,NV,89074,Clark,thoroughbred management,thoroughbred management,thoroughbred management,thoroughbred management,2555 w cheyenne ave,False
MEADOW RIDGE II HOMEOWNERS ASSOCIATION,5268-1999,REG,140,(702) 851-7660,C/O NICKLIN PROPERTY MANAGEMENT,375 N STEPHANIE ST STE 911,HENDERSON,NV,89014,Clark,vintage group,vintage group,vintage group,vintage group,3753 howard hughe pkwy,False
MEADOW SPRINGS LANDSCAPE MAINTENANCE ASSOCIATION,0892872005-0,REG,81,(775) 260-5361,C/O THE MANAGEMENT TRUST,755 N ROOP ST #106,CARSON CITY,NV,89701,Washoe,thoroughbred management,thoroughbred management,thoroughbred management,thoroughbred management,2555 w cheyenne ave,False
MEADOWBROOK COMMUNITY ASSOCIATION,10007222020-1,REG,44,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,6655 S CIMARRON RD SUITE 200,LAS VEGAS,NV,89113,Clark,camco,camco,camco,camco,po box 400518,False
MEADOWBROOK HOMEOWNERS ASSOCIATION,0094322005-9,REG,124,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,6655 S CIMARRON RD STE 200,LAS VEGAS,NV,89113,Clark,fristservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,True
MEADOWCREEK II HOMEOWNERS ASSOCIATION,7969-1993,REG,7,(775) 842-9070,,8908 DIXON LN,RENO,NV,89511,Washoe,,,,,,
MEADOWGRASS HOMEOWNERS ASSOCIATION,3070-1994,REG,76,(775) 781-2255,,PO BOX 2762,MINDEN,NV,89423,Douglas,,,,,,
MEADOWRIDGE ASSOCIATION INC,1625-1978,REG,97,(775) 852-2224,C/O EQUUS MANAGEMENT GROUP,5480 RENO CORPORATE DR STE 100,RENO,NV,89511,Washoe,terra west management service,terra west management service,terra west management service,terra west management service,6655 s cimmarron rd,False
MEADOWS AT ELKHORN SPRINGS HOMEOWNERS ASSOCIATION,7200-1996,REG,255,(702) 982-2587,C/O NEVADA'S FINEST PROPERTIES LLC,3568 E RUSSELL RD,LAS VEGAS,NV,89120,Clark,terra west management service,terra west management service,terra west management service,terra west management service,6655 s cimarron rd,False
"MEADOWS COMMUNITY ASSOCIATION, THE",0309442019-9,REG,78,(775) 853-9777,C/O TERRA WEST MANAGEMENT SERVICES,"1575 DELUCCHI LANE, SUITE 103",RENO,NV,89502,Washoe,varalino community management,varalino community management,varalino community management,varalino community management,6345 s peco rd,False
"MEADOWS HOMEOWNERS ASSOCIATION, THE",18283-1997,REG,200,(775) 853-9777,C/O TERRA WEST MANAGEMENT SERVICES,1575 DELUCCHI LN #103,RENO,NV,89502,Washoe,epic association management,epic association management,real propertie management group,epic association management,8712 spanish ridge ave,False
"MEADOWS HOMEOWNERS ASSOCIATION. , THE",9457-1991,REG,52,(775) 298-7990,C/O INCLINE PROPERTY MANAGEMENT,"1789 E COLLEGE PARKWAY, SUITE 128",CARSON CITY,NV,89706,Carson City,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rd,False
MEADOWSTAR HOMEOWNERS ASSOCIATION,2471282019-9,REG,34,(775) 626-7333,C/O ASSOCIA SIERRA NORTH,10509 PROFESSIONAL CIR STE 200,RENO,NV,89521,Washoe,camco,camco,camco,camco,po box 400518,False
MEADOWVIEW TERRACE TOWNHOUSE ASSOCIATION,2740-1974,REG,118,(775) 284-4434,"C/O WESTERN NEVADA MANAGEMENT, INC",255 W. PECKHAM LANE SUITE #2,RENO,NV,89509,Washoe,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rd,False
MEISTER PARK HOMEOWNERS ASSOCIATION,10663-1999,REG,77,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,pandg,pandg,pandg,pandg,129 w lake mead pkwy,False
MEISTER PARK NORTH HOMEOWNERS ASSOCIATION,921-2002,REG,140,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,nevada community management,nevada community management,nevada community management,nevada community management,9500 w flamingo rd,False
MELROSE PARK HOMEOWNERS ASSOCIATION,9937-1999,REG,31,(702) 968-0405,C/O VARALINO COMMUNITY MANAGEMENT,6345 S PECOS RD STE 206,LAS VEGAS,NV,89120,Clark,community management group,community management group,community management group,community management group,2450 box canyon dr,False
MERAKI PLACE HOMEOWNERS ASSOCIATION,14926022021-8,REG,16,(775) 828-3664,C/O EUGENE BURGER MANAGEMENT CORPORATION,5011 MEADOWOOD MALL STE 200,RENO,NV,89502,Washoe,desert community management,desert community management,desert community management,desert community management,5565 painted mirage rd,False
MERANTO RANCH HOMEOWNERS ASSOCIATION,1813732019-0,REG,1224,(702) 515-2042,C/O THOROUGHBRED MANAGEMENT,2555 W CHEYENNE AVE,NORTH LAS VEGAS,NV,89032,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,639 isbell rd,False
MERIDIAN 120 COMMUNITY ASSOCIATION,0454922017-1,REG,273,(702) 835-6904,C/O THE MANAGEMENT TRUST,9437 DOUBLE DIAMOND PKWY STE 17,RENO,NV,895821,Washoe,nicklin community management service,nicklin community management service,nicklin community management service,nicklin community management service,375 n stephanie st,False
MERIDIAN HILLS ASSOCIATION,2621-2004,REG,68,(702) 851-7660,C/O NICKLIN COMMUNITY MANAGEMENT SERVICES,375 N STEPHANIE ST STE 911,HENDERSON,NV,89014,Clark,nicklin community management service,nicklin community management service,nicklin community management service,nicklin community management service,375 n stephanie st,False
MERIDIAN HOMEOWNERS' ASSOCIATION,0174342016-1,REG,34,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,real propertie management group,real propertie management group,real propertie management group,real propertie management group,3077 e warm spring rd,False
MERIDIAN OWNERS ASSOCIATION,27902-2001,REG,83,(702) 737-0190,C/O THE PROPERTY GROUP,3286 BRENTWOOD ST,LAS VEGAS,NV,89121,Clark,prime community management,prime community management,prime community management,prime community management,3556 e russell rd,False
MERIDIAN PARK 5 COMMUNITY ASSOCIATION,3068-2002,REG,67,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,prestige management group,prestige management group,prestige management group,prestige management group,770 coronado center dr,False
MERIDIAN PRIVATE RESIDENCES HOMEOWNERS ASSOCIATION,0329332005-4,REG,678,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
MESA AND VALLA AT MOUNTAINS EDGE HOMEOWNERS ASSOCIATION,0109392005-4,SUB,355,(702) 737-8580,"C/O FIRSTSERVICE RESIDENTIAL, NEVADA, LLC",8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,terra west management service,terra west management service,terra west management service,terra west management service,6655 s cimarron rd,False
MESA CANYON HOMEOWNERS ASSOCIATION,0107512013-8,REG,49,(702) 851-7660,C/O NICKLIN COMMUNITY MANAGEMENT SERVICES,"375 N. STEPHANIE ST., SUITE 911",HENDERSON,NV,89014,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
"MESA HILLS AT HIGHLAND VISTAS OWNERS ASSOCIATION, INC.",0044902005-9,SUB,90,(702) 345-2200,C/O COLONIAL PROPERTY MANAGEMENT,736 W PIONEER BLVD STE 200,MESQUITE,NV,89027,Clark,nicklin community management service,nicklin community management service,nicklin community management service,nicklin community management service,375 n stephanie st,False
MESA HOMEOWNERS ASSOCIATION,0475872005-5,REG,184,(702) 795-3344,C/O TAYLOR ASSOCIATION MANAGEMENT,"259 N. PECOS ROAD, SUITE 100",HENDERSON,NV,89074,Clark,thoroughbred management,thoroughbred management,thoroughbred management,thoroughbred management,2555 w cheyenne ave,False
MESA RIDGE COMMUNITY ASSOCIATION,0131052019-8,SUB,322,(949) 672-9087,C/O SEABEEZE MANAGEMENT COMPANY,8329 W SUNSET RD STE 270,LAS VEGAS,NV,89113,Clark,cdm management,cdm management,cdm management,cdm management,3650 s pointe cir,False
MESA RIDGE HOMEOWNERS ASSOCIATION,31818-2004,REG,86,(702) 933-7764,"C/O REAL PROPERTIES MANAGEMENT GROUP, INC",P O BOX 95606,LAS VEGAS,NV,89193,Clark,real propertie management group,real propertie management group,real propertie management group,real propertie management group,3077 e warm spring rd,False
MESA TOWNHOMES HOMEOWNERS ASSOCIATION,2027-1995,REG,82,(702) 346-2200,C/O COLONIAL PROPERTY MANAGEMENT,736 W PIONEER BLVD #200,MESQUITE,NV,89027,Clark,camco,camco,camco,camco,po box 400518,False
MESA VERDE BY RICHMOND HOMEOWNERS ASSOCIATION,0515542005-5,REG,93,(702) 982-2587,C/O NEVADA'S FINEST PROPERTIES LLC,3568 E RUSSELL ROAD,LAS VEGAS,NV,89120,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
MESA VERDE COMMUNITY ASSOCIATION,0390302014-7,REG,75,(702) 222-2391,C/O NEVADA COMMUNITY MANAGEMENT,9500 W FLAMINGO RD #204,LAS VEGAS,NV,89147,Clark,thoroughbred management,thoroughbred management,thoroughbred management,thoroughbred management,710 coronado center dr,False
MESA VERDE HOMEOWNERS ASSOCIATION,0327782005-5,REG,284,(702) 515-2042,C/O THOROUGHBRED MANAGEMENT,2555 W. CHEYENNE AVENUE,NORTH LAS VEGAS,NV,89032,Clark,desert living,desert living,desert living,desert living,8925 s peco rd,False
MESQUITE ESTATES MASTER ASSOCIATION,0258082011-5,MSTR,1836,(702) 346-2288,C/O TERRA WEST MANAGEMENT SERVICES,450 HILLSIDE DRIVE STE A200,MESQUITE,NV,89027,Clark,colonial property management,colonial property management,colonial property management,colonial property management,8595 s eastern ave,False
MESQUITE MESA OWNERS ASSOCIATION,16069-1996,REG,109,(702) 345-2200,C/O COLONIAL PROPERTY MANAGEMENT,736 W PIONEER BLVD STE 200,MESQUITE,NV,89027,Clark,terra west management service,terra west management service,terra west management service,terra west management service,6655 s cimmaron rd,False
MESQUITE VISTAS COMMUNITY ASSOCIATION,5124-1995,MSTR,1801,(702) 345-2200,C/O COLONIAL PROPERTY MANAGEMENT,736 W PIONEER BLVD STE 200,MESQUITE,NV,89027,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
METROPOLIS HOMEOWNERS ASSOCIATION,0613962005-4,REG,71,(702) 737-8580,C/O FIRSTSERVICE RESIDENTIAL NEVADA LLC,8290 ARVILLE ST,LAS VEGAS,NV,89139,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
"MEWS HOMEOWNER ASSOCIATION, THE",7463-1981,REG,52,(702) 362-0318,"C/O PERFORMANCE CAM, LLC",5135 CAMINO AL NORTE SUITE100,NORTH LAS VEGAS,NV,89031,Clark,nevada community management,nevada community management,nevada community management,nevada community management,5550 painted mirage rd,False
MIDNIGHT RIDGE HOMEOWNERS' ASSOCIATION,1305342019-1,REG,115,(702) 933-7764,"C/O REAL PROPERTY MANAGEMENT GROUP, INC.",3077 E WARM SPRINGS RD,LAS VEGAS,NV,89120,Clark,5 strmgt,5 strmgt,5 strmgt,5 strmgt,8871 w flamingo st,False
MIDTOWN MODERN HOMEOWNERS' ASSOCIATION,0021562018-5,REG,4,(702) 362-6262,C/O TERRA WEST MANAGEMENT SERVICES,"6655 S. CIMARRON ROAD, SUITE 200",LAS VEGAS,NV,89113,Clark,nicklin community management service,nicklin community management service,nicklin community management service,nicklin community management service,375 n stephanie st,False
"MIL DRAE COUNTRY ESTATES, INC",13221192021-1,REG,13,(775) 324-5930,"C/O LEACH, KERN, GRUCHOW, ANDERSON, SONG",5421 KIETZKE LANE SUITE 200,RENO,NV,89511,Washoe,camco,camco,camco,camco,po box 400518,False
MILL CREEK ESTATES HOMEOWNERS ASSOCIATION,11644-1994,REG,35,(775) 832-0284,C/O INCLINE PROPERTY MANAGEMENT,848 TANAGER ST SUITE M,INCLINE VILLAGE,NV,89451,Douglas,camco,camco,camco,camco,po box 400518,False
MILLCREEK HOMEOWNERS ASSOCIATION,8293-1987,REG,128,(775) 626-7333,C/O ASSOCIA SIERRA NORTH,10509 PROFESSIONAL CIR STE 200,RENO,NV,89521,Washoe,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
"MILLENNIUM HOMEOWNERS ASSOCIATION, INC., THE",4694-2002,REG,35,(775) 782-6340,C/O CAMCO,333 N CURRY ST STE B,CARSON CITY,NV,89703,Carson City,associa,associa,associa,associa,7670 w lake mead blvd,False
MILLER COURT HOMEOWNERS ASSOCIATION,0622562009-1,REG,9,(702) 525-0326,,2775 S MILLER LN,LAS VEGAS,NV,89117,Clark,,,,,,
MILLPOND TOWNHOMES HOMEOWNERS ASSOCIATION,24507-2000,REG,35,(702) 222-2391,C/O NEVADA COMMUNITY MANAGEMENT,"9500 W. FLAMINGO RD., SUITE 204",LAS VEGAS,NV,89147,Clark,terra west management service,terra west management service,terra west management service,terra west management service,po box 80900,False
MILLS LANDING TOWN HOUSE OWNERS ASSOCIATION,0086592019-6,REG,110,(775) 782-6340,C/O CAMCO,333 N CURRY ST STE B,CARSON CITY,NV,89703,Carson City,associa,associa,associa,associa,7670 w lake mead blvd,False
MILLSTONE MANOR HOMEOWNERS ASSOCIATION,0558832007-3,REG,4,(775) 831-6473,,PO BOX 6208,INCLINE VILLAGE,NV,89450,Washoe,,,,,,
MILLSTREAM HOMEOWNERS ASSOCIATION,5984-1987,REG,120,(702) 362-0318,"C/O PERFORMANCE CAM, LLC",5135 CAMINO AL NORTE STE 100,N LAS VEGAS,NV,89031,Clark,amc,amc,amc,amc,3277 reno vista dr,False
MINDEN TOWNHOMES HOMEOWNERS ASSOCIATION,4075-2004,REG,31,(775) 832-0284,C/O INCLINE PROPERTY MANAGEMENT,1789 E COLLEGE PARKWAY STE 128,CARSON CITY,NV,89706,Douglas,colonial property management,colonial property management,colonial property management,colonial property management,736 w pioneer blvd,False
MINERS VILLAGE HOMEOWNERS ASSOCIATION,18171-1999,SUB,86,(775) 853-9777,C/O TERRA WEST MANAGEMENT SERVICES,1575 DELUCCHI LN STE 103,RENO,NV,89502,Washoe,real propertie management group,real propertie management group,real propertie management group,real propertie management group,po box 95606,False
MIRA & RIGEL POINTE HOMEOWNERS ASSOCIATION,0011012019-9,SUB,372,(949) 672-9087,C/O SEABEEZE MANAGEMENT COMPANY,8329 W SUNSET RD STE 270,LAS VEGAS,NV,89113,Clark,performance cam,performance cam,performance cam,performance cam,5135 camino al norte,False
MIRA HOMEOWNERS ASSOCIATION,5160202020-3,REG,231,(702) 835-6904,C/O THE MANAGEMENT TRUST,8485 W SUNSET RD STE 100,LAS VEGAS,NV,89113,Clark,griswold real estate management,griswold real estate management,griswold real estate management,griswold real estate management,3260 fountain fall wy,False
MIRA VILLA HOMEOWNERS ASSOCIATION,26700-2003,SUB,216,(800) 232-7517,C/O SEABREEZE MANAGEMENT COMPANY,8329 W SUNSET RD STE 270,LAS VEGAS,NV,89113,Clark,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,firstservice residential nevada,8290 arville st,False
MIRA VISTA COMMUNITY HOMEOWNERS ASSOCIATION,13758-2004,REG,67,(702) 942-2500,C/O COMMUNITY MANAGEMENT GROUP,2450 BOX CANYON DR,LAS VEGAS,NV,89128,Clark,taylor association management,taylor association management,taylor association management,taylor association management,259 n peco rs,False
MIRA VISTA HOMEOWNERS ASSOCIATION,15244-1994,REG,260,(702) 737-8580,C/O FIRST SERVICE RESIDENTIAL,2590 NATURE PARK DR STE 100,NORTH LAS VEGAS,NV,89084,Clark,colonial property management,colonial property management,colonial property management,colonial property management,8595 s eastern ave,False
MIRAGE LANDINGS HOMEOWNERS ASSOCIATION,0207992019-1,REG,88,(702) 953-2226,C/O WESTWARD 360,3265 N FORT APACHE RD STE 160,LAS VEGAS,NV,89129,Clark,community management group,community management group,community management group,community management group,2450 box canyon dr,False
MIRALESTE @ SUMMERLIN WEST COMMUNITY ASSOCIATION,SAME AS MASTER,SAM,122,(702) 791-4600,C/O HOWARD HUGHES CORPORATION,10801 W CHARLESTON BLVD 3RD FL,LAS VEGAS,NV,89135,Clark,associa,associa,associa,associa,7670 w lake mead blvd,False
MIRAMONTE @ SUMMERLIN WEST COMMUNITY ASSOCIATION,SAME AS MASTER,SAM,66,(702) 791-4600,C/O HOWARD HUGHES CORPORATION,10801 W CHARLESTON BLVD 3RD FL,LAS VEGAS,NV,89135,Clark,integrity based management,integrity based management,integrity based management,integrity based management,2920 n green valley parkway,False
MIRAMONTE HOMEOWNERS ASSOCIATION,0584272005-5,REG,1800,(775) 284-4434,C/O WESTERN NEVADA MANAGEMENT INC,255 W. PECKHAM LANE STE 2,RENO,NV,89509,Washoe,desert living,desert living,desert living,desert living,8925 s peco rd,False
MIRASOL HOMEOWNERS ASSOCIATION,0422202005-3,SUB,221,(702) 736-9450,C/O TAYLOR ASSOCIATION MANAGEMENT,259 N PECOS RD STE 100,HENDERSON,NV,89074,Clark,community management group,community management group,community management group,community management group,2450 box canyon dr,False
MISSION DEL REY HOMEOWNERS ASSOCIATION,0514162005-8,REG,107,(702) 222-2391,C/O NEVADA COMMUNITY MANAGEMENT,1485 W WARM SPRINGS RD # 107,HENDERSON,NV,89014,Clark,prime community management,prime community management,prime community management,prime community management,3556 e russell rd,False
MISSION HILLS ESTATES HOMEOWNERS ASSOCIATION,0260212016-1,REG,138,(702) 531-3382,C/O CAMCO,P O BOX 400518,LAS VEGAS,NV,89140,Clark,integrity based management,integrity based management,integrity based management,integrity based management,2920 n green valley parkway 821,False
MISSION HILLS HOMEOWNERS ASSOCIATION,1533-2003,REG,320,(702) 458-2580,C/O COLONIAL PROPERTY MANAGEMENT,8595 S EASTERN AVE,LAS VEGAS,NV,89123,Clark,adept management service,adept management service,adept management service,adept management service,6605 grand montecito pkwy,False
MISSION MANOR HOMEOWNERS ASSOCIATION,10491-2004,REG,113,(702) 992-7211,"C/O DESERT LIVING, INC.",8925 S PECOS RD STE 15A,HENDERSON,NV,89074,Clark,terra west management service,terra west management service,terra west management service,terra west management service,6655 s cimarron rd,False
MISSION POINTE HOMEOWNERS ASSOCIATION,16496-2001,REG,248,(702) 433-0149,C/O LEVEL PROPERTY MANAGEMENT,8966 SPANISH RIDGE AVE STE 100,LAS VEGAS,NV,89148,Clark,olympia management,olympia management service,,olympia management service,11411 southern highland pkwy,True
MISSION RIDGE HOMEOWNER ASSOCIATION,34168-1999,REG,384,(702) 754-6313,C/O SIERRA COMMUNITY MANAGEMENT,8020 W SAHARA AVE STE 260,LAS VEGAS,NV,89117,Clark,the management trust,the management trust,the management trust,the management trust,8485 w sunset rd,False
